Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,34,60,-0.462393224239,-0.402978897095,0,1.1559831202,11.4849147797,0
0,1,33,60,-0.462393254042,-0.402978897095,0,0.693589881063,11.4849147797,0
0,0,34,59,-0.462393224239,-0.402979850769,0,1.1559831202,11.0819354057,0
0,1,33,60,-0.462393254042,-0.402978897095,0,0.693589881063,11.4849147797,0
0,1,33,59,-0.462393254042,-0.402979850769,0,0.693589881063,11.0819354057,0
0,1,33,58,-0.462393254042,-0.402979850769,0,0.693589881063,10.678955555,0
0,1,34,58,-0.462393224239,-0.402979850769,0,1.1559831202,10.678955555,0
0,1,35,58,-0.462393283844,-0.402979850769,0,1.61837637424,10.678955555,0
0,1,35,59,-0.462393283844,-0.402979850769,0,1.61837637424,11.0819354057,0
0,1,35,60,-0.462393283844,-0.402978897095,0,1.61837637424,11.4849147797,0
0,1,34,60,-0.462393224239,-0.402978897095,0,1.1559831202,11.4849147797,0
0,0,35,59,-0.462393283844,-0.402979850769,0,1.61837637424,11.0819354057,0
0,1,34,60,-0.462393224239,-0.402978897095,0,1.1559831202,11.4849147797,0
0,1,34,59,-0.462393224239,-0.402979850769,0,1.1559831202,11.0819354057,0
0,1,34,58,-0.462393224239,-0.402979850769,0,1.1559831202,10.678955555,0
0,1,35,58,-0.462393283844,-0.402979850769,0,1.61837637424,10.678955555,0
0,1,36,58,-0.462393164635,-0.402979850769,0,2.08076959848,10.678955555,0
0,1,36,59,-0.462393164635,-0.402979850769,0,2.08076959848,11.0819354057,0
0,1,36,60,-0.462393164635,-0.402978897095,0,2.08076959848,11.4849147797,0
0,1,35,60,-0.462393283844,-0.402978897095,0,1.61837637424,11.4849147797,0
0,0,36,59,-0.462393164635,-0.402979850769,0,2.08076959848,11.0819354057,0
0,1,35,60,-0.462393283844,-0.402978897095,0,1.61837637424,11.4849147797,0
0,1,35,59,-0.462393283844,-0.402979850769,0,1.61837637424,11.0819354057,0
0,1,35,58,-0.462393283844,-0.402979850769,0,1.61837637424,10.678955555,0
0,1,36,58,-0.462393164635,-0.402979850769,0,2.08076959848,10.678955555,0
0,1,37,58,-0.462393283844,-0.402979850769,0,2.54316282272,10.678955555,0
0,1,37,59,-0.462393283844,-0.402979850769,0,2.54316282272,11.0819354057,0
0,1,37,60,-0.462393283844,-0.402978897095,0,2.54316282272,11.4849147797,0
0,1,36,60,-0.462393164635,-0.402978897095,0,2.08076959848,11.4849147797,0
0,0,37,59,-0.462393283844,-0.402979850769,0,2.54316282272,11.0819354057,0
0,1,36,60,-0.462393164635,-0.402978897095,0,2.08076959848,11.4849147797,0
0,1,36,59,-0.462393164635,-0.402979850769,0,2.08076959848,11.0819354057,0
0,1,36,58,-0.462393164635,-0.402979850769,0,2.08076959848,10.678955555,0
0,1,37,58,-0.462393283844,-0.402979850769,0,2.54316282272,10.678955555,0
0,1,38,58,-0.462393283844,-0.402979850769,0,3.00555610657,10.678955555,0
0,1,38,59,-0.462393283844,-0.402979850769,0,3.00555610657,11.0819354057,0
0,1,38,60,-0.462393283844,-0.402978897095,0,3.00555610657,11.4849147797,0
0,1,37,60,-0.462393283844,-0.402978897095,0,2.54316282272,11.4849147797,0
0,0,38,59,-0.462393283844,-0.402979850769,0,3.00555610657,11.0819354057,0
0,1,37,60,-0.462393283844,-0.402978897095,0,2.54316282272,11.4849147797,0
0,1,37,59,-0.462393283844,-0.402979850769,0,2.54316282272,11.0819354057,0
0,1,37,58,-0.462393283844,-0.402979850769,0,2.54316282272,10.678955555,0
0,1,38,58,-0.462393283844,-0.402979850769,0,3.00555610657,10.678955555,0
0,1,39,58,-0.462393283844,-0.402979850769,0,3.46794939041,10.678955555,0
0,1,39,59,-0.462393283844,-0.402979850769,0,3.46794939041,11.0819354057,0
0,1,39,60,-0.462393283844,-0.402978897095,0,3.46794939041,11.4849147797,0
0,1,38,60,-0.462393283844,-0.402978897095,0,3.00555610657,11.4849147797,0
0,0,39,59,-0.462393283844,-0.402979850769,0,3.46794939041,11.0819354057,0
0,1,38,60,-0.462393283844,-0.402978897095,0,3.00555610657,11.4849147797,0
0,1,38,59,-0.462393283844,-0.402979850769,0,3.00555610657,11.0819354057,0
0,1,38,58,-0.462393283844,-0.402979850769,0,3.00555610657,10.678955555,0
0,1,39,58,-0.462393283844,-0.402979850769,0,3.46794939041,10.678955555,0
0,1,40,58,-0.462393045425,-0.402979850769,0,3.93034255505,10.678955555,0
0,1,40,59,-0.462393045425,-0.402979850769,0,3.93034255505,11.0819354057,0
0,1,40,60,-0.462393045425,-0.402978897095,0,3.93034255505,11.4849147797,0
0,1,39,60,-0.462393283844,-0.402978897095,0,3.46794939041,11.4849147797,0
0,0,40,59,-0.462393045425,-0.402979850769,0,3.93034255505,11.0819354057,0
0,1,39,60,-0.462393283844,-0.402978897095,0,3.46794939041,11.4849147797,0
0,1,39,59,-0.462393283844,-0.402979850769,0,3.46794939041,11.0819354057,0
0,1,39,58,-0.462393283844,-0.402979850769,0,3.46794939041,10.678955555,0
0,1,40,58,-0.462393045425,-0.402979850769,0,3.93034255505,10.678955555,0
0,1,41,58,-0.462393283844,-0.402979850769,0,4.39273571968,10.678955555,0
0,1,41,59,-0.462393283844,-0.402979850769,0,4.39273571968,11.0819354057,0
0,1,41,60,-0.462393283844,-0.402978897095,0,4.39273571968,11.4849147797,0
0,1,40,60,-0.462393045425,-0.402978897095,0,3.93034255505,11.4849147797,0
0,0,41,59,-0.462393283844,-0.402979850769,0,4.39273571968,11.0819354057,0
0,1,40,60,-0.462393045425,-0.402978897095,0,3.93034255505,11.4849147797,0
0,1,40,59,-0.462393045425,-0.402979850769,0,3.93034255505,11.0819354057,0
0,1,40,58,-0.462393045425,-0.402979850769,0,3.93034255505,10.678955555,0
0,1,41,58,-0.462393283844,-0.402979850769,0,4.39273571968,10.678955555,0
0,1,42,58,-0.462393283844,-0.402979850769,0,4.85512900352,10.678955555,0
0,1,42,59,-0.462393283844,-0.402979850769,0,4.85512900352,11.0819354057,0
0,1,42,60,-0.462393283844,-0.402978897095,0,4.85512900352,11.4849147797,0
0,1,41,60,-0.462393283844,-0.402978897095,0,4.39273571968,11.4849147797,0
0,0,42,59,-0.462393283844,-0.402979850769,0,4.85512900352,11.0819354057,0
0,1,41,60,-0.462393283844,-0.402978897095,0,4.39273571968,11.4849147797,0
0,1,41,59,-0.462393283844,-0.402979850769,0,4.39273571968,11.0819354057,0
0,1,41,58,-0.462393283844,-0.402979850769,0,4.39273571968,10.678955555,0
0,1,42,58,-0.462393283844,-0.402979850769,0,4.85512900352,10.678955555,0
0,1,43,58,-0.462393283844,-0.402979850769,0,5.31752228737,10.678955555,0
0,1,43,59,-0.462393283844,-0.402979850769,0,5.31752228737,11.0819354057,0
0,1,43,60,-0.462393283844,-0.402978897095,0,5.31752228737,11.4849147797,0
0,1,42,60,-0.462393283844,-0.402978897095,0,4.85512900352,11.4849147797,0
0,0,43,59,-0.462393283844,-0.402979850769,0,5.31752228737,11.0819354057,0
0,1,42,60,-0.462393283844,-0.402978897095,0,4.85512900352,11.4849147797,0
0,1,42,59,-0.462393283844,-0.402979850769,0,4.85512900352,11.0819354057,0
0,1,42,58,-0.462393283844,-0.402979850769,0,4.85512900352,10.678955555,0
0,1,43,58,-0.462393283844,-0.402979850769,0,5.31752228737,10.678955555,0
0,1,44,58,-0.462393283844,-0.402979850769,0,5.77991557121,10.678955555,0
0,1,44,59,-0.462393283844,-0.402979850769,0,5.77991557121,11.0819354057,0
0,1,44,60,-0.462393283844,-0.402978897095,0,5.77991557121,11.4849147797,0
0,1,43,60,-0.462393283844,-0.402978897095,0,5.31752228737,11.4849147797,0
0,0,44,59,-0.462393283844,-0.402979850769,0,5.77991557121,11.0819354057,0
0,1,43,60,-0.462393283844,-0.402978897095,0,5.31752228737,11.4849147797,0
0,1,43,59,-0.462393283844,-0.402979850769,0,5.31752228737,11.0819354057,0
0,1,43,58,-0.462393283844,-0.402979850769,0,5.31752228737,10.678955555,0
0,1,44,58,-0.462393283844,-0.402979850769,0,5.77991557121,10.678955555,0
0,1,45,58,-0.462393283844,-0.402979850769,0,6.24230885506,10.678955555,0
0,1,45,59,-0.462393283844,-0.402979850769,0,6.24230885506,11.0819354057,0
0,1,45,60,-0.462393283844,-0.402978897095,0,6.24230885506,11.4849147797,0
0,1,44,60,-0.462393283844,-0.402978897095,0,5.77991557121,11.4849147797,0
0,0,45,59,-0.462393283844,-0.402979850769,0,6.24230885506,11.0819354057,0
0,1,44,60,-0.462393283844,-0.402978897095,0,5.77991557121,11.4849147797,0
0,1,44,59,-0.462393283844,-0.402979850769,0,5.77991557121,11.0819354057,0
0,1,44,58,-0.462393283844,-0.402979850769,0,5.77991557121,10.678955555,0
0,1,45,58,-0.462393283844,-0.402979850769,0,6.24230885506,10.678955555,0
0,1,46,58,-0.462393283844,-0.402979850769,0,6.7047021389,10.678955555,0
0,1,46,59,-0.462393283844,-0.402979850769,0,6.7047021389,11.0819354057,0
0,1,46,60,-0.462393283844,-0.402978897095,0,6.7047021389,11.4849147797,0
0,1,45,60,-0.462393283844,-0.402978897095,0,6.24230885506,11.4849147797,0
0,0,46,59,-0.462393283844,-0.402979850769,0,6.7047021389,11.0819354057,0
0,1,45,60,-0.462393283844,-0.402978897095,0,6.24230885506,11.4849147797,0
0,1,45,59,-0.462393283844,-0.402979850769,0,6.24230885506,11.0819354057,0
0,1,45,58,-0.462393283844,-0.402979850769,0,6.24230885506,10.678955555,0
0,1,46,58,-0.462393283844,-0.402979850769,0,6.7047021389,10.678955555,0
0,1,47,58,-0.462393283844,-0.402979850769,0,7.16709542274,10.678955555,0
0,1,47,59,-0.462393283844,-0.402979850769,0,7.16709542274,11.0819354057,0
0,1,47,60,-0.462393283844,-0.402978897095,0,7.16709542274,11.4849147797,0
0,1,46,60,-0.462393283844,-0.402978897095,0,6.7047021389,11.4849147797,0
0,0,47,59,-0.462393283844,-0.402979850769,0,7.16709542274,11.0819354057,0
0,1,46,60,-0.462393283844,-0.402978897095,0,6.7047021389,11.4849147797,0
0,1,46,59,-0.462393283844,-0.402979850769,0,6.7047021389,11.0819354057,0
0,1,46,58,-0.462393283844,-0.402979850769,0,6.7047021389,10.678955555,0
0,1,47,58,-0.462393283844,-0.402979850769,0,7.16709542274,10.678955555,0
0,1,48,58,-0.462393283844,-0.402979850769,0,7.62948870659,10.678955555,0
0,1,48,59,-0.462393283844,-0.402979850769,0,7.62948870659,11.0819354057,0
0,1,48,60,-0.462393283844,-0.402978897095,0,7.62948870659,11.4849147797,0
0,1,47,60,-0.462393283844,-0.402978897095,0,7.16709542274,11.4849147797,0
0,0,48,59,-0.462393283844,-0.402979850769,0,7.62948870659,11.0819354057,0
0,1,47,60,-0.462393283844,-0.402978897095,0,7.16709542274,11.4849147797,0
0,1,47,59,-0.462393283844,-0.402979850769,0,7.16709542274,11.0819354057,0
0,1,47,58,-0.462393283844,-0.402979850769,0,7.16709542274,10.678955555,0
0,1,48,58,-0.462393283844,-0.402979850769,0,7.62948870659,10.678955555,0
0,1,49,58,-0.462392807007,-0.402979850769,0,8.09188175201,10.678955555,0
0,1,49,59,-0.462392807007,-0.402979850769,0,8.09188175201,11.0819354057,0
0,1,49,60,-0.462392807007,-0.402978897095,0,8.09188175201,11.4849147797,0
0,1,48,60,-0.462393283844,-0.402978897095,0,7.62948870659,11.4849147797,0
0,0,49,59,-0.462392807007,-0.402979850769,0,8.09188175201,11.0819354057,0
0,1,48,60,-0.462393283844,-0.402978897095,0,7.62948870659,11.4849147797,0
0,1,48,59,-0.462393283844,-0.402979850769,0,7.62948870659,11.0819354057,0
0,1,48,58,-0.462393283844,-0.402979850769,0,7.62948870659,10.678955555,0
0,1,49,58,-0.462392807007,-0.402979850769,0,8.09188175201,10.678955555,0
0,1,50,58,-0.462393760681,-0.402979850769,0,8.55427503586,10.678955555,0
0,1,50,59,-0.462393760681,-0.402979850769,0,8.55427503586,11.0819354057,0
0,1,50,60,-0.462393760681,-0.402978897095,0,8.55427503586,11.4849147797,0
0,1,49,60,-0.462392807007,-0.402978897095,0,8.09188175201,11.4849147797,0
0,0,50,59,-0.462393760681,-0.402979850769,0,8.55427503586,11.0819354057,0
0,1,49,60,-0.462392807007,-0.402978897095,0,8.09188175201,11.4849147797,0
0,1,49,59,-0.462392807007,-0.402979850769,0,8.09188175201,11.0819354057,0
0,1,49,58,-0.462392807007,-0.402979850769,0,8.09188175201,10.678955555,0
0,1,50,58,-0.462393760681,-0.402979850769,0,8.55427503586,10.678955555,0
0,1,51,58,-0.462392807007,-0.402979850769,0,9.0166683197,10.678955555,0
0,1,51,59,-0.462392807007,-0.402979850769,0,9.0166683197,11.0819354057,0
0,1,51,60,-0.462392807007,-0.402978897095,0,9.0166683197,11.4849147797,0
0,1,50,60,-0.462393760681,-0.402978897095,0,8.55427503586,11.4849147797,0
0,0,51,59,-0.462392807007,-0.402979850769,0,9.0166683197,11.0819354057,0
0,1,50,60,-0.462393760681,-0.402978897095,0,8.55427503586,11.4849147797,0
0,1,50,59,-0.462393760681,-0.402979850769,0,8.55427503586,11.0819354057,0
0,1,50,58,-0.462393760681,-0.402979850769,0,8.55427503586,10.678955555,0
0,1,51,58,-0.462392807007,-0.402979850769,0,9.0166683197,10.678955555,0
0,1,52,58,-0.462393760681,-0.402979850769,0,9.47906160355,10.678955555,0
0,1,52,59,-0.462393760681,-0.402979850769,0,9.47906160355,11.0819354057,0
0,1,52,60,-0.462393760681,-0.402978897095,0,9.47906160355,11.4849147797,0
0,1,51,60,-0.462392807007,-0.402978897095,0,9.0166683197,11.4849147797,0
0,0,52,59,-0.462393760681,-0.402979850769,0,9.47906160355,11.0819354057,0
0,1,51,60,-0.462392807007,-0.402978897095,0,9.0166683197,11.4849147797,0
0,1,51,59,-0.462392807007,-0.402979850769,0,9.0166683197,11.0819354057,0
0,1,51,58,-0.462392807007,-0.402979850769,0,9.0166683197,10.678955555,0
0,1,52,58,-0.462393760681,-0.402979850769,0,9.47906160355,10.678955555,0
0,1,53,58,-0.462392807007,-0.402979850769,0,9.94145488739,10.678955555,0
0,1,53,59,-0.462392807007,-0.402979850769,0,9.94145488739,11.0819354057,0
0,1,53,60,-0.462392807007,-0.402978897095,0,9.94145488739,11.4849147797,0
0,1,52,60,-0.462393760681,-0.402978897095,0,9.47906160355,11.4849147797,0
0,0,53,59,-0.462392807007,-0.402979850769,0,9.94145488739,11.0819354057,0
0,1,52,60,-0.462393760681,-0.402978897095,0,9.47906160355,11.4849147797,0
0,1,52,59,-0.462393760681,-0.402979850769,0,9.47906160355,11.0819354057,0
0,1,52,58,-0.462393760681,-0.402979850769,0,9.47906160355,10.678955555,0
0,1,53,58,-0.462392807007,-0.402979850769,0,9.94145488739,10.678955555,0
0,1,54,58,-0.462393760681,-0.402979850769,0,10.4038481712,10.678955555,0
0,1,54,59,-0.462393760681,-0.402979850769,0,10.4038481712,11.0819354057,0
0,1,54,60,-0.462393760681,-0.402978897095,0,10.4038481712,11.4849147797,0
0,1,53,60,-0.462392807007,-0.402978897095,0,9.94145488739,11.4849147797,0
0,0,54,59,-0.462393760681,-0.402979850769,0,10.4038481712,11.0819354057,0
0,1,53,60,-0.462392807007,-0.402978897095,0,9.94145488739,11.4849147797,0
0,1,53,59,-0.462392807007,-0.402979850769,0,9.94145488739,11.0819354057,0
0,1,53,58,-0.462392807007,-0.402979850769,0,9.94145488739,10.678955555,0
0,1,54,58,-0.462393760681,-0.402979850769,0,10.4038481712,10.678955555,0
0,1,55,58,-0.462392807007,-0.402979850769,0,10.8662414551,10.678955555,0
0,1,55,59,-0.462392807007,-0.402979850769,0,10.8662414551,11.0819354057,0
0,1,55,60,-0.462392807007,-0.402978897095,0,10.8662414551,11.4849147797,0
0,1,54,60,-0.462393760681,-0.402978897095,0,10.4038481712,11.4849147797,0
0,0,55,59,-0.462392807007,-0.402979850769,0,10.8662414551,11.0819354057,0
0,1,54,60,-0.462393760681,-0.402978897095,0,10.4038481712,11.4849147797,0
0,1,54,59,-0.462393760681,-0.402979850769,0,10.4038481712,11.0819354057,0
0,1,54,58,-0.462393760681,-0.402979850769,0,10.4038481712,10.678955555,0
0,1,55,58,-0.462392807007,-0.402979850769,0,10.8662414551,10.678955555,0
0,1,56,58,-0.462393760681,-0.402979850769,0,11.3286347389,10.678955555,0
0,1,56,59,-0.462393760681,-0.402979850769,0,11.3286347389,11.0819354057,0
0,1,56,60,-0.462393760681,-0.402978897095,0,11.3286347389,11.4849147797,0
0,1,55,60,-0.462392807007,-0.402978897095,0,10.8662414551,11.4849147797,0
0,0,56,59,-0.462393760681,-0.402979850769,0,11.3286347389,11.0819354057,0
0,1,55,60,-0.462392807007,-0.402978897095,0,10.8662414551,11.4849147797,0
0,1,55,59,-0.462392807007,-0.402979850769,0,10.8662414551,11.0819354057,0
0,1,55,58,-0.462392807007,-0.402979850769,0,10.8662414551,10.678955555,0
0,1,56,58,-0.462393760681,-0.402979850769,0,11.3286347389,10.678955555,0
0,1,57,58,-0.462392807007,-0.402979850769,0,11.7910280228,10.678955555,0
0,1,57,59,-0.462392807007,-0.402979850769,0,11.7910280228,11.0819354057,0
0,1,57,60,-0.462392807007,-0.402978897095,0,11.7910280228,11.4849147797,0
0,1,56,60,-0.462393760681,-0.402978897095,0,11.3286347389,11.4849147797,0
0,0,57,59,-0.462392807007,-0.402979850769,0,11.7910280228,11.0819354057,0
0,1,56,60,-0.462393760681,-0.402978897095,0,11.3286347389,11.4849147797,0
0,1,56,59,-0.462393760681,-0.402979850769,0,11.3286347389,11.0819354057,0
0,1,56,58,-0.462393760681,-0.402979850769,0,11.3286347389,10.678955555,0
0,1,57,58,-0.462392807007,-0.402979850769,0,11.7910280228,10.678955555,0
0,1,58,58,-0.462393760681,-0.402979850769,0,12.2534213066,10.678955555,0
0,1,58,59,-0.462393760681,-0.402979850769,0,12.2534213066,11.0819354057,0
0,1,58,60,-0.462393760681,-0.402978897095,0,12.2534213066,11.4849147797,0
0,1,57,60,-0.462392807007,-0.402978897095,0,11.7910280228,11.4849147797,0
0,0,58,59,-0.462393760681,-0.402979850769,0,12.2534213066,11.0819354057,0
0,1,57,60,-0.462392807007,-0.402978897095,0,11.7910280228,11.4849147797,0
0,1,57,59,-0.462392807007,-0.402979850769,0,11.7910280228,11.0819354057,0
0,1,57,58,-0.462392807007,-0.402979850769,0,11.7910280228,10.678955555,0
0,1,58,58,-0.462393760681,-0.402979850769,0,12.2534213066,10.678955555,0
0,1,59,58,-0.462392807007,-0.402979850769,0,12.7158145905,10.678955555,0
0,1,59,59,-0.462392807007,-0.402979850769,0,12.7158145905,11.0819354057,0
0,1,59,60,-0.462392807007,-0.402978897095,0,12.7158145905,11.4849147797,0
0,1,58,60,-0.462393760681,-0.402978897095,0,12.2534213066,11.4849147797,0
0,0,59,59,-0.462392807007,-0.402979850769,0,12.7158145905,11.0819354057,0
0,1,58,60,-0.462393760681,-0.402978897095,0,12.2534213066,11.4849147797,0
0,1,58,59,-0.462393760681,-0.402979850769,0,12.2534213066,11.0819354057,0
0,1,58,58,-0.462393760681,-0.402979850769,0,12.2534213066,10.678955555,0
0,1,59,58,-0.462392807007,-0.402979850769,0,12.7158145905,10.678955555,0
0,1,60,58,-0.462393760681,-0.402979850769,0,13.1782078743,10.678955555,0
0,1,60,59,-0.462393760681,-0.402979850769,0,13.1782078743,11.0819354057,0
0,1,60,60,-0.462393760681,-0.402978897095,0,13.1782078743,11.4849147797,0
0,1,59,60,-0.462392807007,-0.402978897095,0,12.7158145905,11.4849147797,0
0,0,60,59,-0.462393760681,-0.402979850769,0,13.1782078743,11.0819354057,0
0,1,59,60,-0.462392807007,-0.402978897095,0,12.7158145905,11.4849147797,0
0,1,59,59,-0.462392807007,-0.402979850769,0,12.7158145905,11.0819354057,0
0,1,59,58,-0.462392807007,-0.402979850769,0,12.7158145905,10.678955555,0
0,1,60,58,-0.462393760681,-0.402979850769,0,13.1782078743,10.678955555,0
0,1,61,58,-0.462392807007,-0.402979850769,0,13.6406011581,10.678955555,0
0,1,61,59,-0.462392807007,-0.402979850769,0,13.6406011581,11.0819354057,0
0,1,61,60,-0.462392807007,-0.402978897095,0,13.6406011581,11.4849147797,0
0,1,60,60,-0.462393760681,-0.402978897095,0,13.1782078743,11.4849147797,0
0,0,61,59,-0.462392807007,-0.402979850769,0,13.6406011581,11.0819354057,0
0,1,60,60,-0.462393760681,-0.402978897095,0,13.1782078743,11.4849147797,0
0,1,60,59,-0.462393760681,-0.402979850769,0,13.1782078743,11.0819354057,0
0,1,60,58,-0.462393760681,-0.402979850769,0,13.1782078743,10.678955555,0
0,1,61,58,-0.462392807007,-0.402979850769,0,13.6406011581,10.678955555,0
0,1,62,58,-0.462393760681,-0.402979850769,0,14.102994442,10.678955555,0
0,1,62,59,-0.462393760681,-0.402979850769,0,14.102994442,11.0819354057,0
0,1,62,60,-0.462393760681,-0.402978897095,0,14.102994442,11.4849147797,0
0,1,61,60,-0.462392807007,-0.402978897095,0,13.6406011581,11.4849147797,0
0,0,62,59,-0.462393760681,-0.402979850769,0,14.102994442,11.0819354057,0
0,1,61,60,-0.462392807007,-0.402978897095,0,13.6406011581,11.4849147797,0
0,1,61,59,-0.462392807007,-0.402979850769,0,13.6406011581,11.0819354057,0
0,1,61,58,-0.462392807007,-0.402979850769,0,13.6406011581,10.678955555,0
0,1,62,58,-0.462393760681,-0.402979850769,0,14.102994442,10.678955555,0
0,1,63,58,-0.462392807007,-0.402979850769,0,14.5653877258,10.678955555,0
0,1,63,59,-0.462392807007,-0.402979850769,0,14.5653877258,11.0819354057,0
0,1,63,60,-0.462392807007,-0.402978897095,0,14.5653877258,11.4849147797,0
0,1,62,60,-0.462393760681,-0.402978897095,0,14.102994442,11.4849147797,0
0,0,63,59,-0.462392807007,-0.402979850769,0,14.5653877258,11.0819354057,0
0,1,62,60,-0.462393760681,-0.402978897095,0,14.102994442,11.4849147797,0
0,1,62,59,-0.462393760681,-0.402979850769,0,14.102994442,11.0819354057,0
0,1,62,58,-0.462393760681,-0.402979850769,0,14.102994442,10.678955555,0
0,1,63,58,-0.462392807007,-0.402979850769,0,14.5653877258,10.678955555,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,63,60,-0.462392807007,-0.402978897095,0,14.5653877258,11.4849147797,0
0,0,0,60,-0.462392807007,-0.402978897095,0,-14.5653877258,11.4849147797,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,59,-0.462392807007,-0.402979850769,0,-14.5653877258,11.0819354057,0
0,1,1,59,-0.462393760681,-0.402979850769,0,-14.102994442,11.0819354057,0
0,1,1,60,-0.462393760681,-0.402978897095,0,-14.102994442,11.4849147797,0
0,1,1,61,-0.462393760681,-0.402979850769,0,-14.102994442,11.8878941536,0
0,1,0,61,-0.462392807007,-0.402979850769,0,-14.5653877258,11.8878941536,0
0,0,1,60,-0.462393760681,-0.402978897095,0,-14.102994442,11.4849147797,0
0,1,0,61,-0.462392807007,-0.402979850769,0,-14.5653877258,11.8878941536,0
0,1,0,60,-0.462392807007,-0.402978897095,0,-14.5653877258,11.4849147797,0
0,1,0,59,-0.462392807007,-0.402979850769,0,-14.5653877258,11.0819354057,0
0,1,1,59,-0.462393760681,-0.402979850769,0,-14.102994442,11.0819354057,0
0,1,2,59,-0.462392807007,-0.402979850769,0,-13.6406011581,11.0819354057,0
0,1,2,60,-0.462392807007,-0.402978897095,0,-13.6406011581,11.4849147797,0
0,1,2,61,-0.462392807007,-0.402979850769,0,-13.6406011581,11.8878941536,0
0,1,1,61,-0.462393760681,-0.402979850769,0,-14.102994442,11.8878941536,0
0,0,2,60,-0.462392807007,-0.402978897095,0,-13.6406011581,11.4849147797,0
0,1,1,61,-0.462393760681,-0.402979850769,0,-14.102994442,11.8878941536,0
0,1,1,60,-0.462393760681,-0.402978897095,0,-14.102994442,11.4849147797,0
0,1,1,59,-0.462393760681,-0.402979850769,0,-14.102994442,11.0819354057,0
0,1,2,59,-0.462392807007,-0.402979850769,0,-13.6406011581,11.0819354057,0
0,1,3,59,-0.462393760681,-0.402979850769,0,-13.1782078743,11.0819354057,0
0,1,3,60,-0.462393760681,-0.402978897095,0,-13.1782078743,11.4849147797,0
0,1,3,61,-0.462393760681,-0.402979850769,0,-13.1782078743,11.8878941536,0
0,1,2,61,-0.462392807007,-0.402979850769,0,-13.6406011581,11.8878941536,0
0,0,3,60,-0.462393760681,-0.402978897095,0,-13.1782078743,11.4849147797,0
0,1,2,61,-0.462392807007,-0.402979850769,0,-13.6406011581,11.8878941536,0
0,1,2,60,-0.462392807007,-0.402978897095,0,-13.6406011581,11.4849147797,0
0,1,2,59,-0.462392807007,-0.402979850769,0,-13.6406011581,11.0819354057,0
0,1,3,59,-0.462393760681,-0.402979850769,0,-13.1782078743,11.0819354057,0
0,1,4,59,-0.462392807007,-0.402979850769,0,-12.7158145905,11.0819354057,0
0,1,4,60,-0.462392807007,-0.402978897095,0,-12.7158145905,11.4849147797,0
0,1,4,61,-0.462392807007,-0.402979850769,0,-12.7158145905,11.8878941536,0
0,1,3,61,-0.462393760681,-0.402979850769,0,-13.1782078743,11.8878941536,0
0,0,4,60,-0.462392807007,-0.402978897095,0,-12.7158145905,11.4849147797,0
0,1,3,61,-0.462393760681,-0.402979850769,0,-13.1782078743,11.8878941536,0
0,1,3,60,-0.462393760681,-0.402978897095,0,-13.1782078743,11.4849147797,0
0,1,3,59,-0.462393760681,-0.402979850769,0,-13.1782078743,11.0819354057,0
0,1,4,59,-0.462392807007,-0.402979850769,0,-12.7158145905,11.0819354057,0
0,1,5,59,-0.462393760681,-0.402979850769,0,-12.2534213066,11.0819354057,0
0,1,5,60,-0.462393760681,-0.402978897095,0,-12.2534213066,11.4849147797,0
0,1,5,61,-0.462393760681,-0.402979850769,0,-12.2534213066,11.8878941536,0
0,1,4,61,-0.462392807007,-0.402979850769,0,-12.7158145905,11.8878941536,0
0,0,5,60,-0.462393760681,-0.402978897095,0,-12.2534213066,11.4849147797,0
0,1,4,61,-0.462392807007,-0.402979850769,0,-12.7158145905,11.8878941536,0
0,1,4,60,-0.462392807007,-0.402978897095,0,-12.7158145905,11.4849147797,0
0,1,4,59,-0.462392807007,-0.402979850769,0,-12.7158145905,11.0819354057,0
0,1,5,59,-0.462393760681,-0.402979850769,0,-12.2534213066,11.0819354057,0
0,1,6,59,-0.462392807007,-0.402979850769,0,-11.7910280228,11.0819354057,0
0,1,6,60,-0.462392807007,-0.402978897095,0,-11.7910280228,11.4849147797,0
0,1,6,61,-0.462392807007,-0.402979850769,0,-11.7910280228,11.8878941536,0
0,1,5,61,-0.462393760681,-0.402979850769,0,-12.2534213066,11.8878941536,0
0,0,6,60,-0.462392807007,-0.402978897095,0,-11.7910280228,11.4849147797,0
0,1,5,61,-0.462393760681,-0.402979850769,0,-12.2534213066,11.8878941536,0
0,1,5,60,-0.462393760681,-0.402978897095,0,-12.2534213066,11.4849147797,0
0,1,5,59,-0.462393760681,-0.402979850769,0,-12.2534213066,11.0819354057,0
0,1,6,59,-0.462392807007,-0.402979850769,0,-11.7910280228,11.0819354057,0
0,1,7,59,-0.462393760681,-0.402979850769,0,-11.3286347389,11.0819354057,0
0,1,7,60,-0.462393760681,-0.402978897095,0,-11.3286347389,11.4849147797,0
0,1,7,61,-0.462393760681,-0.402979850769,0,-11.3286347389,11.8878941536,0
0,1,6,61,-0.462392807007,-0.402979850769,0,-11.7910280228,11.8878941536,0
0,0,7,60,-0.462393760681,-0.402978897095,0,-11.3286347389,11.4849147797,0
